id,post_id,donor_id,donor_name,recipient_id,recipient_name,contribution,services_rendered,year,candidate_id,candidate_name
99799,154971,22281,"F.M. Kirby Foundation",4227,"American Battle Monuments Commission",50000,,1998,,
99800,154972,22281,"F.M. Kirby Foundation",1453,"American Cancer Society",115000,,1998,,
99801,154973,22281,"F.M. Kirby Foundation",11152,"American Cancer Society Eastern Division",75000,,1998,,
99802,154974,22281,"F.M. Kirby Foundation",1333,"American Council on Science and Health",20000,,1998,,
99803,154975,22281,"F.M. Kirby Foundation",825,"American Enterprise Institute for Public Policy Research",10000,,1998,,
99804,154976,22281,"F.M. Kirby Foundation",15458,"American Foundation for the Blind",15000,,1998,,
99805,154977,22281,"F.M. Kirby Foundation",22286,"American Friends Service Committee",20000,,1998,,
99806,154978,22281,"F.M. Kirby Foundation",22287,"American Heart Association - Heritage Affiliate",75000,,1998,,
99807,154979,22281,"F.M. Kirby Foundation",5603,"American Museum of Natural History",22500,,1998,,
99808,154980,22281,"F.M. Kirby Foundation",13146,"American Paralysis Association",55000,,1998,,
99809,154981,22281,"F.M. Kirby Foundation",947,"American Red Cross",450000,,1998,,
99810,154982,22281,"F.M. Kirby Foundation",22288,"American Red Cross - Southeast Morris Chapter",10000,,1998,,
99811,154983,22281,"F.M. Kirby Foundation",21811,"American Red Cross Morris Area Chapter",55000,,1998,,
99812,154984,22281,"F.M. Kirby Foundation",22289,"Appalachian Trail Conservancy",7500,,1998,,
99813,154985,22281,"F.M. Kirby Foundation",15165,"Arthritis Foundation",50000,,1998,,
99814,154986,22281,"F.M. Kirby Foundation",22290,"Arthritis Foundation - New Jersey Chapter",27650,,1998,,
99815,154987,22281,"F.M. Kirby Foundation",22291,"Arts Council of the Morris Area",20000,,1998,,
99816,154988,22281,"F.M. Kirby Foundation",10984,"Asthma and Allergy Foundation of America",10000,,1998,,
99817,154989,22281,"F.M. Kirby Foundation",22292,"Atlanta Speech School",10000,,1998,,
99818,154990,22281,"F.M. Kirby Foundation",3642,"Atlantic Legal Foundation",25000,,1998,,
99819,154991,22281,"F.M. Kirby Foundation",4866,"Ballet Theatre Foundation",20000,,1998,,
99820,154992,22281,"F.M. Kirby Foundation",22293,"Bernards Township Education Foundation",2500,,1998,,
99821,154993,22281,"F.M. Kirby Foundation",7115,"Big Apple Circus",27500,,1998,,
99822,154994,22281,"F.M. Kirby Foundation",22294,"Boston Children's Hospital",250000,,1998,,
99823,154995,22281,"F.M. Kirby Foundation",21313,"Boy Scouts of America Morris Sussex Area Council",20000,,1998,,
99824,154996,22281,"F.M. Kirby Foundation",22295,"Boys &amp; Girls Club of Morris County",7500,,1998,,
99825,154997,22281,"F.M. Kirby Foundation",4180,"Boys &amp; Girls Clubs of America",30000,,1998,,
99826,154998,22281,"F.M. Kirby Foundation",22296,"Brandvwine Conservancy",15000,,1998,,
99827,154999,22281,"F.M. Kirby Foundation",1336,"Brookings Institution",2500,,1998,,
99828,155000,22281,"F.M. Kirby Foundation",22297,"Buffalo Fine Arts Academy",5000,,1998,,
99829,155001,22281,"F.M. Kirby Foundation",22298,"Canal Society of New Jersey",6000,,1998,,
99830,155002,22281,"F.M. Kirby Foundation",9581,"Cancer Care",15000,,1998,,
99831,155003,22281,"F.M. Kirby Foundation",5924,"Cancer Research Institute",60000,,1998,,
99832,155004,22281,"F.M. Kirby Foundation",832,"Capital Research Center",15000,,1998,,
99833,155005,22281,"F.M. Kirby Foundation",22299,"Caring House Inc.",25000,,1998,,
99834,155006,22281,"F.M. Kirby Foundation",13880,"Carolina Ballet Theatre",20000,,1998,,
99835,155007,22281,"F.M. Kirby Foundation",22300,"Carolina Theatre of Durham",40000,,1998,,
99836,155008,22281,"F.M. Kirby Foundation",22301,"Carrying Capacity Network",45000,,1998,,
99837,155009,22281,"F.M. Kirby Foundation",887,"Cato Institute",15000,,1998,,
99838,155010,22281,"F.M. Kirby Foundation",22302,"Center for Hospice Care Inc.",30000,,1998,,
99839,155011,22281,"F.M. Kirby Foundation",22303,"Center for Individual Rights",55000,,1998,,
99840,155012,22281,"F.M. Kirby Foundation",20436,"Center for Non-Profit Corporations Inc.",5000,,1998,,
99841,155013,22281,"F.M. Kirby Foundation",10961,"Center for the Study of the Presidency and Congress",7500,,1998,,
99842,155014,22281,"F.M. Kirby Foundation",22304,"Center on National Labor Policy",20000,,1998,,
99843,155015,22281,"F.M. Kirby Foundation",6997,"Central Park Conservancy",15000,,1998,,
99844,155016,22281,"F.M. Kirby Foundation",22305,"Chatham Community Players",3000,,1998,,
99845,155017,22281,"F.M. Kirby Foundation",22306,"Cheshire Home (Florham Park NJ)",22500,,1998,,
99846,155018,22281,"F.M. Kirby Foundation",22307,"Children?s Leukemia Research Association",22500,,1998,,
99847,155019,22281,"F.M. Kirby Foundation",22308,"Children's Aid and Family Services",12500,,1998,,
99848,155020,22281,"F.M. Kirby Foundation",19492,"Children's Aid Society",3000,,1998,,
99849,155021,22281,"F.M. Kirby Foundation",22309,"Children's Center For Therapy &amp; Learning (Cedar Knolls NJ)",40000,,1998,,
99850,155022,22281,"F.M. Kirby Foundation",13131,"Christian Appalachian Project",12500,,1998,,
99851,155023,22281,"F.M. Kirby Foundation",22081,"Christmas On The Green Inc.",5000,,1998,,
99852,155024,22281,"F.M. Kirby Foundation",22310,"Church of St. Joseph (Mendham NJ)",10000,,1998,,
99853,155025,22281,"F.M. Kirby Foundation",21825,"Community Food Bank of New Jersey",20000,,1998,,
99854,155026,22281,"F.M. Kirby Foundation",16869,"Covenant House New York",50000,,1998,,
99855,155027,22281,"F.M. Kirby Foundation",1389,"Criminal Justice Legal Foundation",22500,,1998,,
99856,155028,22281,"F.M. Kirby Foundation",5103,"Crohn's &amp; Colitis Foundation of America",40000,,1998,,
99857,155029,22281,"F.M. Kirby Foundation",22093,"Drew University",10000,,1998,,
99858,155030,22281,"F.M. Kirby Foundation",3243,"Duke University",20000,,1998,,
99859,155031,22281,"F.M. Kirby Foundation",22311,"Durham Symphony",15000,,1998,,
99860,155032,22281,"F.M. Kirby Foundation",22312,"Easton Heritage Alliance",25000,,1998,,
99861,155033,22281,"F.M. Kirby Foundation",22313,"Education and Research Foundation of the Better Business Bureau of Metropolitan New York",3000,,1998,,
99862,155034,22281,"F.M. Kirby Foundation",22314,"Elm Research Institute",10000,,1998,,
99863,155035,22281,"F.M. Kirby Foundation",4522,"Emory University",10000,,1998,,
99864,155036,22281,"F.M. Kirby Foundation",16877,EngenderHealth,60000,,1998,,
99865,155037,22281,"F.M. Kirby Foundation",22315,"English-Speaking Union of the United States",5000,,1998,,
99866,155038,22281,"F.M. Kirby Foundation",7280,"Environmental Defense Fund",32500,,1998,,
99867,155039,22281,"F.M. Kirby Foundation",22316,"Episcopal Diocese of Bethlehem",15000,,1998,,
99868,155040,22281,"F.M. Kirby Foundation",22317,"Episcopal Preaching Foundation",17500,,1998,,
99869,155041,22281,"F.M. Kirby Foundation",22318,"F.M. Kirby Center for the Performing Arts",200000,,1998,,
99870,155042,22281,"F.M. Kirby Foundation",7282,"Fairfield University",20000,,1998,,
99871,155043,22281,"F.M. Kirby Foundation",6308,"Fairleigh Dickinson University",10000,,1998,,
99872,155044,22281,"F.M. Kirby Foundation",22319,"Family Service Association of Northeastern Pennsylvania",11000,,1998,,
99873,155045,22281,"F.M. Kirby Foundation",22098,"Family Service of Morris County",55000,,1998,,
99874,155046,22281,"F.M. Kirby Foundation",842,"Federalist Society for Law and Public Policy Studies",30000,,1998,,
99875,155047,22281,"F.M. Kirby Foundation",3436,"Federation for American Immigration Reform",45000,,1998,,
99876,155048,22281,"F.M. Kirby Foundation",22320,"Fernbank Museum of Natural History",5000,,1998,,
99877,155049,22281,"F.M. Kirby Foundation",22321,"First Night Morris",10000,,1998,,
99878,155050,22281,"F.M. Kirby Foundation",3992,"Foundation Center",6000,,1998,,
99879,155051,22281,"F.M. Kirby Foundation",4012,"Franklin Institute Science Museum",22500,,1998,,
99880,155052,22281,"F.M. Kirby Foundation",22322,"Friends of Fosterfields",2500,,1998,,
99881,155053,22281,"F.M. Kirby Foundation",848,"Fund for American Studies",7500,,1998,,
99882,155054,22281,"F.M. Kirby Foundation",848,"Fund for American Studies",32500,,1998,,
99883,155055,22281,"F.M. Kirby Foundation",22323,"Girl Scouts - Morris Area Council",10000,,1998,,
99884,155056,22281,"F.M. Kirby Foundation",22324,"Gladney Fund",170000,,1998,,
99885,155057,22281,"F.M. Kirby Foundation",22325,"Gladstone Equestrian Association",7500,,1998,,
99886,155058,22281,"F.M. Kirby Foundation",22326,"Grace Church (Madison NJ)",27500,,1998,,
99887,155059,22281,"F.M. Kirby Foundation",22327,"Grace Counseling Center",10000,,1998,,
99888,155060,22281,"F.M. Kirby Foundation",22103,"Great Swamp Watershed Association",5000,,1998,,
99889,155061,22281,"F.M. Kirby Foundation",22328,"Greater Pittston YMCA",2000,,1998,,
99890,155062,22281,"F.M. Kirby Foundation",22329,"Greensboro Day School",30000,,1998,,
99891,155063,22281,"F.M. Kirby Foundation",22329,"Greensboro Day School",400000,,1998,,
99892,155064,22281,"F.M. Kirby Foundation",22330,"Habitat for Humanity - Morris County",20000,,1998,,
99893,155065,22281,"F.M. Kirby Foundation",22331,"Habitat for Humanity (Orange County NC)",10000,,1998,,
99894,155066,22281,"F.M. Kirby Foundation",22332,"Happiness is Camping",4000,,1998,,
99895,155067,22281,"F.M. Kirby Foundation",22333,"Harding Township Recreation Association",2000,,1998,,
99896,155068,22281,"F.M. Kirby Foundation",22334,"Healthy Eyes Alliance",8500,,1998,,
99897,155069,22281,"F.M. Kirby Foundation",7821,"Helen Keller International",15000,,1998,,
99898,155070,22281,"F.M. Kirby Foundation",22335,HelpHOPELive,50000,,1998,,
99899,155071,22281,"F.M. Kirby Foundation",852,"High Frontier",35000,,1998,,
99900,155072,22281,"F.M. Kirby Foundation",808,"Hillsdale College",10000,,1998,,
99901,155073,22281,"F.M. Kirby Foundation",22336,"Historic Speedwell",30000,,1998,,
99902,155074,22281,"F.M. Kirby Foundation",22337,"Holy Cross Episcopal Church",3000,,1998,,
99903,155075,22281,"F.M. Kirby Foundation",22338,"Hope House",12500,,1998,,
99904,155076,22281,"F.M. Kirby Foundation",22339,"Horizon Theatre Company",5000,,1998,,
99905,155077,22281,"F.M. Kirby Foundation",6025,"Hospital for Special Surgery",100000,,1998,,
99906,155078,22281,"F.M. Kirby Foundation",1463,"Hudson Institute",10000,,1998,,
99907,155079,22281,"F.M. Kirby Foundation",22340,"Hugh Moore Historical Park and Museum",285000,,1998,,
99908,155080,22281,"F.M. Kirby Foundation",22341,"Independent College Fund of New Jersey",30000,,1998,,
99909,155081,22281,"F.M. Kirby Foundation",856,"Institute for Justice",45000,,1998,,
99910,155082,22281,"F.M. Kirby Foundation",1293,"Institute for Policy Innovation",5000,,1998,,
99911,155083,22281,"F.M. Kirby Foundation",857,"Intercollegiate Studies Institute",90000,,1998,,
99912,155084,22281,"F.M. Kirby Foundation",4198,"International Center For the Disabled",25000,,1998,,
99913,155085,22281,"F.M. Kirby Foundation",9714,"International House",8000,,1998,,
99914,155086,22281,"F.M. Kirby Foundation",9458,"International Swimming Hall of Fame",20000,,1998,,
99915,155087,22281,"F.M. Kirby Foundation",15554,"Intrepid Museum Foundation",30000,,1998,,
99916,155088,22281,"F.M. Kirby Foundation",22342,"James Redford Institute for Transplant Awareness",50000,,1998,,
99917,155089,22281,"F.M. Kirby Foundation",1534,"Jamestown Foundation",10000,,1998,,
99918,155090,22281,"F.M. Kirby Foundation",17947,"Jersey Battered Women's Service",60000,,1998,,
99919,155091,22281,"F.M. Kirby Foundation",9555,"Just One Break Inc.",10000,,1998,,
99920,155092,22281,"F.M. Kirby Foundation",22343,"Keewaydin Foundation",2000,,1998,,
99921,155093,22281,"F.M. Kirby Foundation",22344,"Kennedy Drieger Institute",2030000,,1998,,
99922,155094,22281,"F.M. Kirby Foundation",6553,"Lafayette College",3000,,1998,,
99923,155095,22281,"F.M. Kirby Foundation",6553,"Lafayette College",3000,,1998,,
99924,155096,22281,"F.M. Kirby Foundation",6553,"Lafayette College",10000,,1998,,
99925,155097,22281,"F.M. Kirby Foundation",6553,"Lafayette College",10000,,1998,,
99926,155098,22281,"F.M. Kirby Foundation",6553,"Lafayette College",16000,,1998,,
99927,155099,22281,"F.M. Kirby Foundation",6553,"Lafayette College",20000,,1998,,
99928,155100,22281,"F.M. Kirby Foundation",6553,"Lafayette College",4000000,,1998,,
99929,155101,22281,"F.M. Kirby Foundation",939,"Leadership Institute",40000,,1998,,
99930,155102,22281,"F.M. Kirby Foundation",9216,"Learning Ally",10000,,1998,,
99931,155103,22281,"F.M. Kirby Foundation",9216,"Learning Ally",25000,,1998,,
99932,155104,22281,"F.M. Kirby Foundation",22345,"Leukemia &amp; Lymphoma Society - Northern New Jersey Chapter",40000,,1998,,
99933,155105,22281,"F.M. Kirby Foundation",7395,"Lincoln Center for the Performing Arts",35000,,1998,,
99934,155106,22281,"F.M. Kirby Foundation",14677,"Lincoln Center Theater",10000,,1998,,
99935,155107,22281,"F.M. Kirby Foundation",22346,"Literacy Volunteers of America - New Jersey",10000,,1998,,
99936,155108,22281,"F.M. Kirby Foundation",22347,"Little Falls Hospital",12500,,1998,,
99937,155109,22281,"F.M. Kirby Foundation",22348,"Luzerne County SPCA",2500,,1998,,
99938,155110,22281,"F.M. Kirby Foundation",22349,"Macculloch Hall Historical Museum",12500,,1998,,
99939,155111,22281,"F.M. Kirby Foundation",22350,"Madison Area YMCA",155000,,1998,,
99940,155112,22281,"F.M. Kirby Foundation",22351,"Market Street Mission",40000,,1998,,
99941,155113,22281,"F.M. Kirby Foundation",17961,"Mayo Performing Arts Center",150000,,1998,,
99942,155114,22281,"F.M. Kirby Foundation",869,"Media Research Center",30000,,1998,,
99943,155115,22281,"F.M. Kirby Foundation",4948,"Memorial Sloan-Kettering Cancer Center",250000,,1998,,
99944,155116,22281,"F.M. Kirby Foundation",22352,"Mendham Cooperative Nursery School",5000,,1998,,
99945,155117,22281,"F.M. Kirby Foundation",22353,"Mental Health Association in New Jersey",7500,,1998,,
99946,155118,22281,"F.M. Kirby Foundation",22354,"Mental Health Association of Morris County",10000,,1998,,
99947,155119,22281,"F.M. Kirby Foundation",22355,"Montessori Children's House (Morristown NJ)",2500,,1998,,
99948,155120,22281,"F.M. Kirby Foundation",22356,"Morris 2000",3000,,1998,,
99949,155121,22281,"F.M. Kirby Foundation",18584,"Morris Center YMCA",12500,,1998,,
99950,155122,22281,"F.M. Kirby Foundation",22357,"Morris Council On Alcohol &amp; Drug Abuse",15000,,1998,,
99951,155123,22281,"F.M. Kirby Foundation",22358,"Morris County Heritage Commission",2000,,1998,,
99952,155124,22281,"F.M. Kirby Foundation",19064,"Morris Museum",17500,,1998,,
99953,155125,22281,"F.M. Kirby Foundation",21350,"Morris Shelter Inc.",25000,,1998,,
99954,155126,22281,"F.M. Kirby Foundation",9404,"Morristown Memorial Health Foundation",100000,,1998,,
99955,155127,22281,"F.M. Kirby Foundation",22127,"Morristown Neighborhood House Association",30000,,1998,,
99956,155128,22281,"F.M. Kirby Foundation",22359,"Mountaintop Area Community Ambulance Association",1500,,1998,,
99957,155129,22281,"F.M. Kirby Foundation",22360,"Mountaintop Hose Company No. 1",4000,,1998,,
99958,155130,22281,"F.M. Kirby Foundation",22361,"Muhlenberg College",25000,,1998,,
99959,155131,22281,"F.M. Kirby Foundation",22362,"Museum of Early Trades and Crafts",30000,,1998,,
99960,155132,22281,"F.M. Kirby Foundation",7134,"Museum of Modern Art",7500,,1998,,
99961,155133,22281,"F.M. Kirby Foundation",1344,"National Association of Scholars",25000,,1998,,
99962,155134,22281,"F.M. Kirby Foundation",9524,"National Charities Information Bureau",1250,,1998,,
99963,155135,22281,"F.M. Kirby Foundation",22363,"National Committee to Prevent Child Abuse",15000,,1998,,
99964,155136,22281,"F.M. Kirby Foundation",22001,"National Conference of Christians &amp; Jews",5000,,1998,,
99965,155137,22281,"F.M. Kirby Foundation",9240,"National Council for Adoption",22500,,1998,,
99966,155138,22281,"F.M. Kirby Foundation",9479,"National Council on Alcoholism and Drug Dependence",25000,,1998,,
99967,155139,22281,"F.M. Kirby Foundation",9430,"National Executive Service Corps",7500,,1998,,
99968,155140,22281,"F.M. Kirby Foundation",4203,"National Fatherhood Initiative",10000,,1998,,
99969,155141,22281,"F.M. Kirby Foundation",22364,"National Football Foundation and College Hall of Fame",60000,,1998,,
99970,155142,22281,"F.M. Kirby Foundation",22365,"National Forest Foundation",5000,,1998,,
99971,155143,22281,"F.M. Kirby Foundation",1399,"National Legal Center for the Public Interest",12500,,1998,,
99972,155144,22281,"F.M. Kirby Foundation",22366,"National Retiree Volunteer Coalition",10000,,1998,,
99973,155145,22281,"F.M. Kirby Foundation",877,"National Right to Work Legal Defense Foundation",50000,,1998,,
99974,155146,22281,"F.M. Kirby Foundation",7865,"National Shingles Foundation",150000,,1998,,
99975,155147,22281,"F.M. Kirby Foundation",7401,"National Trust for Historic Preservation",6000,,1998,,
99976,155148,22281,"F.M. Kirby Foundation",1467,"Negative Population Growth",35000,,1998,,
99977,155149,22281,"F.M. Kirby Foundation",1398,"Network For Teaching Entrepreneurship",50000,,1998,,
99978,155150,22281,"F.M. Kirby Foundation",22367,"New Jersey Coalition for Battered Women",15000,,1998,,
99979,155151,22281,"F.M. Kirby Foundation",22368,"New Jersey Conservation Foundation",30000,,1998,,
99980,155152,22281,"F.M. Kirby Foundation",22369,"New Jersey GASP",45000,,1998,,
99981,155153,22281,"F.M. Kirby Foundation",22370,"New Jersey Health Foundation",10000,,1998,,
99982,155154,22281,"F.M. Kirby Foundation",22371,"New Jersey ReLeaf",1500,,1998,,
99983,155155,22281,"F.M. Kirby Foundation",19068,"New Jersey SEEDS",10000,,1998,,
99984,155156,22281,"F.M. Kirby Foundation",22372,"New York Blood Center",10000,,1998,,
